s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 3.8457403E-001, 0.0000000E+000, 4.8774599E-002, 1.8784706E-001, 5.2630576E-002, 0.0000000E+000, 0.0000000E+000,-3.0264699E+000,-2.7583013E+000,-2.7372176E+000, 0.0000000E+000, 3.7125686E-003
 3.8506907E-001, 0.0000000E+000, 4.9261803E-002, 1.8829909E-001, 5.3004402E-002, 0.0000000E+000, 0.0000000E+000,-3.0306298E+000,-2.7594043E+000,-2.7400645E+000, 0.0000000E+000, 3.7607704E-003
 3.8556415E-001, 0.0000000E+000, 4.8997229E-002, 1.8909513E-001, 5.0482322E-002, 0.0000000E+000, 0.0000000E+000,-3.0339479E+000,-2.7648633E+000,-2.7453732E+000, 0.0000000E+000, 3.8299746E-003
 3.8605922E-001, 0.0000000E+000, 4.8726833E-002, 1.8927247E-001, 4.8344834E-002, 0.0000000E+000, 0.0000000E+000,-3.0372880E+000,-2.7695176E+000,-2.7509438E+000, 0.0000000E+000, 3.8036662E-003
 3.8655427E-001, 0.0000000E+000, 4.9085869E-002, 1.8986711E-001, 5.0308218E-002, 0.0000000E+000, 0.0000000E+000,-3.0419910E+000,-2.7727350E+000,-2.7527298E+000, 0.0000000E+000, 3.7588493E-003
 3.8704935E-001, 0.0000000E+000, 4.8993237E-002, 1.9052357E-001, 4.7959228E-002, 0.0000000E+000, 0.0000000E+000,-3.0478956E+000,-2.7746684E+000,-2.7604196E+000, 0.0000000E+000, 3.7201557E-003
 3.8754439E-001, 0.0000000E+000, 4.9519176E-002, 1.9097242E-001, 4.6940598E-002, 0.0000000E+000, 0.0000000E+000,-3.0517110E+000,-2.7803527E+000,-2.7642788E+000, 0.0000000E+000, 3.6882660E-003
 3.8803947E-001, 0.0000000E+000, 4.9332376E-002, 1.9132717E-001, 5.0376298E-002, 0.0000000E+000, 0.0000000E+000,-3.0562089E+000,-2.7839393E+000,-2.7651730E+000, 0.0000000E+000, 3.7423823E-003
 3.8853455E-001, 0.0000000E+000, 4.9359162E-002, 1.9135647E-001, 5.1245151E-002, 0.0000000E+000, 0.0000000E+000,-3.0619405E+000,-2.7868450E+000,-2.7699797E+000, 0.0000000E+000, 3.7156387E-003
 3.8902959E-001, 0.0000000E+000, 4.9874687E-002, 1.9221482E-001, 4.8552117E-002, 0.0000000E+000, 0.0000000E+000,-3.0670052E+000,-2.7926552E+000,-2.7763635E+000, 0.0000000E+000, 3.7970819E-003
 3.8952467E-001, 0.0000000E+000, 4.9461338E-002, 1.9295644E-001, 4.8171513E-002, 0.0000000E+000, 0.0000000E+000,-3.0693147E+000,-2.7963811E+000,-2.7787254E+000, 0.0000000E+000, 3.8265567E-003
 3.9001974E-001, 0.0000000E+000, 4.9322231E-002, 1.9374029E-001, 5.4430953E-002, 0.0000000E+000, 0.0000000E+000,-3.0739209E+000,-2.7988597E+000,-2.7764274E+000, 0.0000000E+000, 3.8086334E-003
 3.9051479E-001, 0.0000000E+000, 4.9313426E-002, 1.9415455E-001, 5.0300414E-002, 0.0000000E+000, 0.0000000E+000,-3.0788176E+000,-2.8011933E+000,-2.7850492E+000, 0.0000000E+000, 3.8160264E-003
 3.9100987E-001, 0.0000000E+000, 4.9553107E-002, 1.9514940E-001, 5.0590520E-002, 0.0000000E+000, 0.0000000E+000,-3.0814306E+000,-2.8078381E+000,-2.7861375E+000, 0.0000000E+000, 3.8730397E-003
 3.9150491E-001, 0.0000000E+000, 4.9381890E-002, 1.9598728E-001, 5.2948410E-002, 0.0000000E+000, 0.0000000E+000,-3.0857477E+000,-2.8065938E+000,-2.7874301E+000, 0.0000000E+000, 3.8144819E-003
 3.9199999E-001, 0.0000000E+000, 4.9792248E-002, 1.9666828E-001, 4.9424678E-002, 0.0000000E+000, 0.0000000E+000,-3.0863498E+000,-2.8113620E+000,-2.7904646E+000, 0.0000000E+000, 3.8152090E-003
 3.9249507E-001, 0.0000000E+000, 4.9768310E-002, 1.9706690E-001, 5.4273413E-002, 0.0000000E+000, 0.0000000E+000,-3.0897549E+000,-2.8111521E+000,-2.7886462E+000, 0.0000000E+000, 3.8328492E-003
 3.9299011E-001, 0.0000000E+000, 4.9920238E-002, 1.9781748E-001, 5.1220507E-002, 0.0000000E+000, 0.0000000E+000,-3.0942950E+000,-2.8137815E+000,-2.7953368E+000, 0.0000000E+000, 3.7858393E-003
 3.9348519E-001, 0.0000000E+000, 4.9823921E-002, 1.9850747E-001, 5.2943220E-002, 0.0000000E+000, 0.0000000E+000,-3.0960971E+000,-2.8186414E+000,-2.7948225E+000, 0.0000000E+000, 3.7998173E-003
 3.9398026E-001, 0.0000000E+000, 4.9761310E-002, 1.9891389E-001, 5.2106728E-002, 0.0000000E+000, 0.0000000E+000,-3.1006124E+000,-2.8191199E+000,-2.7998305E+000, 0.0000000E+000, 3.7301056E-003
 3.9447531E-001, 0.0000000E+000, 5.0033414E-002, 1.9940441E-001, 5.2876761E-002, 0.0000000E+000, 0.0000000E+000,-3.1040975E+000,-2.8236386E+000,-2.8017830E+000, 0.0000000E+000, 3.8973218E-003
 3.9497039E-001, 0.0000000E+000, 4.9949386E-002, 1.9987539E-001, 4.9208664E-002, 0.0000000E+000, 0.0000000E+000,-3.1083352E+000,-2.8258558E+000,-2.8093018E+000, 0.0000000E+000, 3.8609302E-003
 3.9546543E-001, 0.0000000E+000, 5.0502425E-002, 2.0008052E-001, 4.8346790E-002, 0.0000000E+000, 0.0000000E+000,-3.1115929E+000,-2.8317826E+000,-2.8126632E+000, 0.0000000E+000, 3.8229975E-003
 3.9596051E-001, 0.0000000E+000, 5.0104941E-002, 2.0013791E-001, 5.2057849E-002, 0.0000000E+000, 0.0000000E+000,-3.1173228E+000,-2.8347009E+000,-2.8150221E+000, 0.0000000E+000, 3.8078326E-003
 3.9645559E-001, 0.0000000E+000, 5.0106167E-002, 2.0066107E-001, 4.9331777E-002, 0.0000000E+000, 0.0000000E+000,-3.1204160E+000,-2.8394838E+000,-2.8203170E+000, 0.0000000E+000, 3.8540169E-003
 3.9695063E-001, 0.0000000E+000, 5.0183121E-002, 2.0096666E-001, 4.5555916E-002, 0.0000000E+000, 0.0000000E+000,-3.1232546E+000,-2.8425789E+000,-2.8265489E+000, 0.0000000E+000, 3.7910436E-003
 3.9744571E-001, 0.0000000E+000, 5.0666811E-002, 2.0117787E-001, 4.7417221E-002, 0.0000000E+000, 0.0000000E+000,-3.1288303E+000,-2.8465791E+000,-2.8295684E+000, 0.0000000E+000, 3.7685224E-003
 3.9794078E-001, 0.0000000E+000, 5.0788468E-002, 2.0137666E-001, 5.0057228E-002, 0.0000000E+000, 0.0000000E+000,-3.1321303E+000,-2.8492474E+000,-2.8299080E+000, 0.0000000E+000, 3.7755454E-003
 3.9843583E-001, 0.0000000E+000, 5.0664441E-002, 2.0200349E-001, 4.3973279E-002, 0.0000000E+000, 0.0000000E+000,-3.1352466E+000,-2.8535160E+000,-2.8386054E+000, 0.0000000E+000, 3.7831301E-003
 3.9893091E-001, 0.0000000E+000, 5.0608995E-002, 2.0199366E-001, 5.1091297E-002, 0.0000000E+000, 0.0000000E+000,-3.1393843E+000,-2.8566117E+000,-2.8356903E+000, 0.0000000E+000, 3.8240257E-003
 3.9942598E-001, 0.0000000E+000, 5.0618279E-002, 2.0265353E-001, 5.3115614E-002, 0.0000000E+000, 0.0000000E+000,-3.1407738E+000,-2.8586898E+000,-2.8343864E+000, 0.0000000E+000, 3.8813616E-003
 3.9992103E-001, 0.0000000E+000, 5.0325740E-002, 2.0297239E-001, 4.9739679E-002, 0.0000000E+000, 0.0000000E+000,-3.1424925E+000,-2.8590632E+000,-2.8394547E+000, 0.0000000E+000, 3.9105766E-003
 4.0041611E-001, 0.0000000E+000, 5.1404377E-002, 2.0350385E-001, 4.3534689E-002, 0.0000000E+000, 0.0000000E+000,-3.1488047E+000,-2.8619278E+000,-2.8503618E+000, 0.0000000E+000, 3.9482478E-003
 4.0091115E-001, 0.0000000E+000, 5.0575392E-002, 2.0406346E-001, 4.7700303E-002, 0.0000000E+000, 0.0000000E+000,-3.1537972E+000,-2.8685502E+000,-2.8514581E+000, 0.0000000E+000, 3.9608533E-003
 4.0140623E-001, 0.0000000E+000, 5.1249867E-002, 2.0448124E-001, 4.4654528E-002, 0.0000000E+000, 0.0000000E+000,-3.1541901E+000,-2.8713058E+000,-2.8538045E+000, 0.0000000E+000, 3.9134193E-003
 4.0190130E-001, 0.0000000E+000, 5.1297040E-002, 2.0521060E-001, 4.6862969E-002, 0.0000000E+000, 0.0000000E+000,-3.1581096E+000,-2.8722554E+000,-2.8547390E+000, 0.0000000E+000, 3.8990899E-003
 4.0239635E-001, 0.0000000E+000, 5.1087292E-002, 2.0549140E-001, 5.0058593E-002, 0.0000000E+000, 0.0000000E+000,-3.1574617E+000,-2.8761295E+000,-2.8508244E+000, 0.0000000E+000, 4.0006392E-003
 4.0289143E-001, 0.0000000E+000, 5.1040640E-002, 2.0605455E-001, 4.2520905E-002, 0.0000000E+000, 0.0000000E+000,-3.1607736E+000,-2.8733854E+000,-2.8611575E+000, 0.0000000E+000, 3.9790333E-003
 4.0338650E-001, 0.0000000E+000, 5.0733627E-002, 2.0669575E-001, 4.8202426E-002, 0.0000000E+000, 0.0000000E+000,-3.1618569E+000,-2.8781657E+000,-2.8562251E+000, 0.0000000E+000, 3.9714249E-003
 4.0388155E-001, 0.0000000E+000, 5.1388578E-002, 2.0673695E-001, 5.1745006E-002, 0.0000000E+000, 0.0000000E+000,-3.1678876E+000,-2.8768749E+000,-2.8580171E+000, 0.0000000E+000, 3.9605649E-003
 4.0437663E-001, 0.0000000E+000, 5.1306226E-002, 2.0681508E-001, 4.8611963E-002, 0.0000000E+000, 0.0000000E+000,-3.1712375E+000,-2.8826818E+000,-2.8645042E+000, 0.0000000E+000, 3.9763272E-003
 4.0487167E-001, 0.0000000E+000, 5.1523768E-002, 2.0726120E-001, 4.6124109E-002, 0.0000000E+000, 0.0000000E+000,-3.1728973E+000,-2.8860571E+000,-2.8679882E+000, 0.0000000E+000, 3.9951730E-003
 4.0536675E-001, 0.0000000E+000, 5.1545234E-002, 2.0745105E-001, 5.0285633E-002, 0.0000000E+000, 0.0000000E+000,-3.1756991E+000,-2.8858282E+000,-2.8664172E+000, 0.0000000E+000, 3.9678957E-003
 4.0586182E-001, 0.0000000E+000, 5.1753479E-002, 2.0758379E-001, 4.7056135E-002, 0.0000000E+000, 0.0000000E+000,-3.1775395E+000,-2.8894924E+000,-2.8711461E+000, 0.0000000E+000, 3.9841960E-003
 4.0635687E-001, 0.0000000E+000, 5.1890835E-002, 2.0795481E-001, 4.6860312E-002, 0.0000000E+000, 0.0000000E+000,-3.1785668E+000,-2.8929505E+000,-2.8718609E+000, 0.0000000E+000, 3.9424129E-003
 4.0685195E-001, 0.0000000E+000, 5.1869465E-002, 2.0794495E-001, 5.1139124E-002, 0.0000000E+000, 0.0000000E+000,-3.1827490E+000,-2.8920707E+000,-2.8717955E+000, 0.0000000E+000, 3.9730600E-003
 4.0734702E-001, 0.0000000E+000, 5.1679136E-002, 2.0845764E-001, 4.5876268E-002, 0.0000000E+000, 0.0000000E+000,-3.1858368E+000,-2.8956408E+000,-2.8798238E+000, 0.0000000E+000, 3.9460436E-003
 4.0784207E-001, 0.0000000E+000, 5.2053324E-002, 2.0839890E-001, 4.6725414E-002, 0.0000000E+000, 0.0000000E+000,-3.1923759E+000,-2.8995469E+000,-2.8851983E+000, 0.0000000E+000, 3.9254758E-003
 4.0833715E-001, 0.0000000E+000, 5.1791491E-002, 2.0840762E-001, 4.8398058E-002, 0.0000000E+000, 0.0000000E+000,-3.1952426E+000,-2.9038281E+000,-2.8866454E+000, 0.0000000E+000, 3.9152730E-003
 4.0883219E-001, 0.0000000E+000, 5.2700200E-002, 2.0870309E-001, 4.7957976E-002, 0.0000000E+000, 0.0000000E+000,-3.1999492E+000,-2.9082733E+000,-2.8905879E+000, 0.0000000E+000, 4.0315562E-003
 4.0932727E-001, 0.0000000E+000, 5.1900614E-002, 2.0915866E-001, 4.5832161E-002, 0.0000000E+000, 0.0000000E+000,-3.2021771E+000,-2.9129932E+000,-2.8952857E+000, 0.0000000E+000, 4.0017902E-003
 4.0982234E-001, 0.0000000E+000, 5.1819980E-002, 2.0947341E-001, 4.9576567E-002, 0.0000000E+000, 0.0000000E+000,-3.2023320E+000,-2.9138534E+000,-2.8914620E+000, 0.0000000E+000, 3.9860160E-003
 4.1031739E-001, 0.0000000E+000, 5.2327185E-002, 2.0953864E-001, 5.1028762E-002, 0.0000000E+000, 0.0000000E+000,-3.2071748E+000,-2.9137316E+000,-2.8942803E+000, 0.0000000E+000, 3.9884730E-003
 4.1081247E-001, 0.0000000E+000, 5.1885200E-002, 2.0995408E-001, 4.6617835E-002, 0.0000000E+000, 0.0000000E+000,-3.2115616E+000,-2.9177818E+000,-2.9031045E+000, 0.0000000E+000, 3.9703336E-003
 4.1130754E-001, 0.0000000E+000, 5.2284680E-002, 2.1010472E-001, 4.9175928E-002, 0.0000000E+000, 0.0000000E+000,-3.2163538E+000,-2.9225101E+000,-2.9047884E+000, 0.0000000E+000, 3.9765301E-003
 4.1180259E-001, 0.0000000E+000, 5.2386508E-002, 2.1050070E-001, 4.6635251E-002, 0.0000000E+000, 0.0000000E+000,-3.2177192E+000,-2.9258832E+000,-2.9081967E+000, 0.0000000E+000, 4.0286407E-003
 4.1229767E-001, 0.0000000E+000, 5.2397840E-002, 2.1063755E-001, 5.1425286E-002, 0.0000000E+000, 0.0000000E+000,-3.2199490E+000,-2.9280002E+000,-2.9054883E+000, 0.0000000E+000, 4.0355362E-003
 4.1279274E-001, 0.0000000E+000, 5.2189322E-002, 2.1115168E-001, 4.5845560E-002, 0.0000000E+000, 0.0000000E+000,-3.2230950E+000,-2.9293768E+000,-2.9139085E+000, 0.0000000E+000, 4.0749050E-003
 4.1328779E-001, 0.0000000E+000, 5.2599083E-002, 2.1116591E-001, 5.2482888E-002, 0.0000000E+000, 0.0000000E+000,-3.2279467E+000,-2.9348087E+000,-2.9116989E+000, 0.0000000E+000, 4.1235710E-003
 4.1378286E-001, 0.0000000E+000, 5.2634619E-002, 2.1125769E-001, 4.7422384E-002, 0.0000000E+000, 0.0000000E+000,-3.2318430E+000,-2.9370446E+000,-2.9205284E+000, 0.0000000E+000, 4.0561214E-003
 4.1427791E-001, 0.0000000E+000, 5.2684022E-002, 2.1190792E-001, 5.1551483E-002, 0.0000000E+000, 0.0000000E+000,-3.2290865E+000,-2.9410713E+000,-2.9129431E+000, 0.0000000E+000, 3.9654721E-003
 4.1477299E-001, 0.0000000E+000, 5.2563021E-002, 2.1191972E-001, 5.0468822E-002, 0.0000000E+000, 0.0000000E+000,-3.2301684E+000,-2.9364262E+000,-2.9152168E+000, 0.0000000E+000, 3.9769125E-003
 4.1526806E-001, 0.0000000E+000, 5.2584432E-002, 2.1236598E-001, 4.7679820E-002, 0.0000000E+000, 0.0000000E+000,-3.2315188E+000,-2.9392428E+000,-2.9188885E+000, 0.0000000E+000, 3.9927596E-003
 4.1576311E-001, 0.0000000E+000, 5.2751161E-002, 2.1234826E-001, 4.8995843E-002, 0.0000000E+000, 0.0000000E+000,-3.2373026E+000,-2.9409293E+000,-2.9232073E+000, 0.0000000E+000, 3.9801739E-003
 4.1625819E-001, 0.0000000E+000, 5.3214672E-002, 2.1254912E-001, 4.9240458E-002, 0.0000000E+000, 0.0000000E+000,-3.2418051E+000,-2.9444745E+000,-2.9268009E+000, 0.0000000E+000, 3.9065294E-003
 4.1675326E-001, 0.0000000E+000, 5.2643037E-002, 2.1263431E-001, 4.8516543E-002, 0.0000000E+000, 0.0000000E+000,-3.2452830E+000,-2.9486243E+000,-2.9314891E+000, 0.0000000E+000, 3.8738371E-003
 4.1724831E-001, 0.0000000E+000, 5.3091940E-002, 2.1287535E-001, 4.7529851E-002, 0.0000000E+000, 0.0000000E+000,-3.2488470E+000,-2.9534144E+000,-2.9353499E+000, 0.0000000E+000, 3.8381083E-003
 4.1774338E-001, 0.0000000E+000, 5.2791945E-002, 2.1297469E-001, 4.6225848E-002, 0.0000000E+000, 0.0000000E+000,-3.2496480E+000,-2.9567010E+000,-2.9376555E+000, 0.0000000E+000, 3.8196850E-003
 4.1823843E-001, 0.0000000E+000, 5.2905866E-002, 2.1300560E-001, 5.0216510E-002, 0.0000000E+000, 0.0000000E+000,-3.2549572E+000,-2.9582734E+000,-2.9388292E+000, 0.0000000E+000, 3.8322961E-003
 4.1873351E-001, 0.0000000E+000, 5.2768869E-002, 2.1324284E-001, 5.1310022E-002, 0.0000000E+000, 0.0000000E+000,-3.2589949E+000,-2.9622943E+000,-2.9416731E+000, 0.0000000E+000, 3.8608436E-003
 4.1922858E-001, 0.0000000E+000, 5.3249620E-002, 2.1348221E-001, 4.7298449E-002, 0.0000000E+000, 0.0000000E+000,-3.2635116E+000,-2.9651830E+000,-2.9494813E+000, 0.0000000E+000, 3.8539283E-003
 4.1972363E-001, 0.0000000E+000, 5.3074416E-002, 2.1416033E-001, 4.5308357E-002, 0.0000000E+000, 0.0000000E+000,-3.2635783E+000,-2.9718198E+000,-2.9510352E+000, 0.0000000E+000, 3.7887620E-003
 4.2021871E-001, 0.0000000E+000, 5.2950838E-002, 2.1445157E-001, 4.4560542E-002, 0.0000000E+000, 0.0000000E+000,-3.2648657E+000,-2.9704962E+000,-2.9529028E+000, 0.0000000E+000, 3.7507071E-003
 4.2071378E-001, 0.0000000E+000, 5.3357826E-002, 2.1450957E-001, 4.6483513E-002, 0.0000000E+000, 0.0000000E+000,-3.2680989E+000,-2.9716120E+000,-2.9537480E+000, 0.0000000E+000, 3.7506503E-003
 4.2120883E-001, 0.0000000E+000, 5.3102858E-002, 2.1504778E-001, 4.7515570E-002, 0.0000000E+000, 0.0000000E+000,-3.2710438E+000,-2.9728519E+000,-2.9553776E+000, 0.0000000E+000, 3.7075612E-003
 4.2170390E-001, 0.0000000E+000, 5.3508106E-002, 2.1522787E-001, 4.5189554E-002, 0.0000000E+000, 0.0000000E+000,-3.2740308E+000,-2.9737238E+000,-2.9601052E+000, 0.0000000E+000, 3.7199122E-003
 4.2219895E-001, 0.0000000E+000, 5.3397321E-002, 2.1577590E-001, 4.9474274E-002, 0.0000000E+000, 0.0000000E+000,-3.2776248E+000,-2.9776080E+000,-2.9589773E+000, 0.0000000E+000, 3.6985463E-003
 4.2269403E-001, 0.0000000E+000, 5.3108987E-002, 2.1602285E-001, 4.6305416E-002, 0.0000000E+000, 0.0000000E+000,-3.2809174E+000,-2.9790516E+000,-2.9654801E+000, 0.0000000E+000, 3.7130146E-003
 4.2318910E-001, 0.0000000E+000, 5.3143408E-002, 2.1650068E-001, 4.5820501E-002, 0.0000000E+000, 0.0000000E+000,-3.2815732E+000,-2.9850041E+000,-2.9661086E+000, 0.0000000E+000, 3.6737886E-003
 4.2368415E-001, 0.0000000E+000, 5.3298783E-002, 2.1686343E-001, 4.7735536E-002, 0.0000000E+000, 0.0000000E+000,-3.2862018E+000,-2.9829366E+000,-2.9683040E+000, 0.0000000E+000, 3.6974189E-003
 4.2417923E-001, 0.0000000E+000, 5.4090989E-002, 2.1695487E-001, 5.0003119E-002, 0.0000000E+000, 0.0000000E+000,-3.2901690E+000,-2.9864511E+000,-2.9691200E+000, 0.0000000E+000, 3.6581966E-003
 4.2467430E-001, 0.0000000E+000, 5.3760857E-002, 2.1735683E-001, 4.7660147E-002, 0.0000000E+000, 0.0000000E+000,-3.2939401E+000,-2.9914545E+000,-2.9751622E+000, 0.0000000E+000, 3.6372963E-003
 4.2516935E-001, 0.0000000E+000, 5.3533323E-002, 2.1742778E-001, 4.7209845E-002, 0.0000000E+000, 0.0000000E+000,-3.2979540E+000,-2.9952093E+000,-2.9797831E+000, 0.0000000E+000, 3.6565738E-003
 4.2566442E-001, 0.0000000E+000, 5.4293986E-002, 2.1760715E-001, 4.9358781E-002, 0.0000000E+000, 0.0000000E+000,-3.3026995E+000,-2.9985678E+000,-2.9814395E+000, 0.0000000E+000, 3.6557476E-003
 4.2615950E-001, 0.0000000E+000, 5.3221189E-002, 2.1810564E-001, 4.5542125E-002, 0.0000000E+000, 0.0000000E+000,-3.3047962E+000,-3.0032170E+000,-2.9879272E+000, 0.0000000E+000, 3.6979605E-003
 4.2665455E-001, 0.0000000E+000, 5.3883993E-002, 2.1841600E-001, 4.5802343E-002, 0.0000000E+000, 0.0000000E+000,-3.3102604E+000,-3.0065901E+000,-2.9921580E+000, 0.0000000E+000, 3.7257854E-003
 4.2714962E-001, 0.0000000E+000, 5.3822486E-002, 2.1835158E-001, 4.8323980E-002, 0.0000000E+000, 0.0000000E+000,-3.3127836E+000,-3.0109494E+000,-2.9922856E+000, 0.0000000E+000, 3.8872188E-003
 4.2764467E-001, 0.0000000E+000, 5.4096095E-002, 2.1847948E-001, 4.8606421E-002, 0.0000000E+000, 0.0000000E+000,-3.3192089E+000,-3.0123516E+000,-2.9980269E+000, 0.0000000E+000, 3.9121115E-003
 4.2813975E-001, 0.0000000E+000, 5.4411235E-002, 2.1902220E-001, 4.6789657E-002, 0.0000000E+000, 0.0000000E+000,-3.3238691E+000,-3.0184632E+000,-3.0036460E+000, 0.0000000E+000, 3.8670419E-003
 4.2863482E-001, 0.0000000E+000, 5.3905359E-002, 2.1942902E-001, 4.9281663E-002, 0.0000000E+000, 0.0000000E+000,-3.3256864E+000,-3.0236534E+000,-3.0030704E+000, 0.0000000E+000, 3.8098657E-003
 4.2912987E-001, 0.0000000E+000, 5.4061676E-002, 2.1985029E-001, 4.5514030E-002, 0.0000000E+000, 0.0000000E+000,-3.3301677E+000,-3.0252851E+000,-3.0107417E+000, 0.0000000E+000, 3.7794879E-003
 4.2962494E-001, 0.0000000E+000, 5.4634541E-002, 2.2014550E-001, 4.8088169E-002, 0.0000000E+000, 0.0000000E+000,-3.3351880E+000,-3.0307097E+000,-3.0123198E+000, 0.0000000E+000, 3.7276035E-003
 4.3012002E-001, 0.0000000E+000, 5.4018639E-002, 2.2025061E-001, 4.9254247E-002, 0.0000000E+000, 0.0000000E+000,-3.3360967E+000,-3.0322017E+000,-3.0125732E+000, 0.0000000E+000, 3.7569512E-003
 4.3061507E-001, 0.0000000E+000, 5.4260255E-002, 2.2072312E-001, 4.5051702E-002, 0.0000000E+000, 0.0000000E+000,-3.3348602E+000,-3.0338962E+000,-3.0148252E+000, 0.0000000E+000, 3.7408778E-003
 4.3111014E-001, 0.0000000E+000, 5.4621062E-002, 2.2080851E-001, 4.3652223E-002, 0.0000000E+000, 0.0000000E+000,-3.3385898E+000,-3.0340606E+000,-3.0195080E+000, 0.0000000E+000, 3.7362707E-003
 4.3160519E-001, 0.0000000E+000, 5.4365959E-002, 2.2083335E-001, 4.6749836E-002, 0.0000000E+000, 0.0000000E+000,-3.3415839E+000,-3.0376614E+000,-3.0196347E+000, 0.0000000E+000, 3.6777523E-003
 4.3210027E-001, 0.0000000E+000, 5.4654610E-002, 2.2102101E-001, 4.7315861E-002, 0.0000000E+000, 0.0000000E+000,-3.3466864E+000,-3.0393521E+000,-3.0236949E+000, 0.0000000E+000, 3.6781338E-003
 4.3259534E-001, 0.0000000E+000, 5.4759986E-002, 2.2085349E-001, 4.5301774E-002, 0.0000000E+000, 0.0000000E+000,-3.3519421E+000,-3.0445357E+000,-3.0310268E+000, 0.0000000E+000, 3.6517613E-003
 4.3309039E-001, 0.0000000E+000, 5.4613280E-002, 2.2087292E-001, 4.7855527E-002, 0.0000000E+000, 0.0000000E+000,-3.3546945E+000,-3.0506413E+000,-3.0313528E+000, 0.0000000E+000, 3.6821435E-003
 4.3358546E-001, 0.0000000E+000, 5.4785871E-002, 2.2118421E-001, 4.7744747E-002, 0.0000000E+000, 0.0000000E+000,-3.3590054E+000,-3.0516794E+000,-3.0352905E+000, 0.0000000E+000, 3.7036706E-003
 4.3408054E-001, 0.0000000E+000, 5.4383983E-002, 2.2138717E-001, 5.0282518E-002, 0.0000000E+000, 0.0000000E+000,-3.3604977E+000,-3.0552431E+000,-3.0344440E+000, 0.0000000E+000, 3.6314594E-003
 4.3457559E-001, 0.0000000E+000, 5.4479455E-002, 2.2131884E-001, 4.6411114E-002, 0.0000000E+000, 0.0000000E+000,-3.3654285E+000,-3.0584934E+000,-3.0432191E+000, 0.0000000E+000, 3.6754550E-003
 4.3507066E-001, 0.0000000E+000, 5.4792893E-002, 2.2148743E-001, 4.9233966E-002, 0.0000000E+000, 0.0000000E+000,-3.3673831E+000,-3.0642746E+000,-3.0418688E+000, 0.0000000E+000, 3.7269606E-003
 4.3556571E-001, 0.0000000E+000, 5.4741727E-002, 2.2189117E-001, 4.7745056E-002, 0.0000000E+000, 0.0000000E+000,-3.3708341E+000,-3.0629690E+000,-3.0464561E+000, 0.0000000E+000, 3.7262328E-003
 4.3606079E-001, 0.0000000E+000, 5.5184623E-002, 2.2205210E-001, 4.8274928E-002, 0.0000000E+000, 0.0000000E+000,-3.3755667E+000,-3.0665419E+000,-3.0500551E+000, 0.0000000E+000, 3.7085824E-003
 4.3655586E-001, 0.0000000E+000, 5.4718458E-002, 2.2209037E-001, 4.7143781E-002, 0.0000000E+000, 0.0000000E+000,-3.3806440E+000,-3.0708621E+000,-3.0566914E+000, 0.0000000E+000, 3.7223161E-003
 4.3705091E-001, 0.0000000E+000, 5.5367683E-002, 2.2261224E-001, 4.6918836E-002, 0.0000000E+000, 0.0000000E+000,-3.3847364E+000,-3.0764370E+000,-3.0598376E+000, 0.0000000E+000, 3.7359129E-003
 4.3754598E-001, 0.0000000E+000, 5.5248990E-002, 2.2250881E-001, 4.7782924E-002, 0.0000000E+000, 0.0000000E+000,-3.3888520E+000,-3.0789310E+000,-3.0633113E+000, 0.0000000E+000, 3.7214364E-003
 4.3804106E-001, 0.0000000E+000, 5.5605482E-002, 2.2288467E-001, 5.1296327E-002, 0.0000000E+000, 0.0000000E+000,-3.3906301E+000,-3.0844655E+000,-3.0608436E+000, 0.0000000E+000, 3.6616245E-003
 4.3853611E-001, 0.0000000E+000, 5.4954789E-002, 2.2307894E-001, 4.6666706E-002, 0.0000000E+000, 0.0000000E+000,-3.3944269E+000,-3.0827394E+000,-3.0697265E+000, 0.0000000E+000, 3.6500017E-003
 4.3903118E-001, 0.0000000E+000, 5.5221890E-002, 2.2332485E-001, 5.0325428E-002, 0.0000000E+000, 0.0000000E+000,-3.3965968E+000,-3.0899470E+000,-3.0677246E+000, 0.0000000E+000, 3.6972002E-003
 4.3952626E-001, 0.0000000E+000, 5.5638480E-002, 2.2362118E-001, 4.5384884E-002, 0.0000000E+000, 0.0000000E+000,-3.4023461E+000,-3.0895141E+000,-3.0777016E+000, 0.0000000E+000, 3.7480886E-003
 4.4002131E-001, 0.0000000E+000, 5.4745026E-002, 2.2368809E-001, 4.7072545E-002, 0.0000000E+000, 0.0000000E+000,-3.4070809E+000,-3.0965773E+000,-3.0815752E+000, 0.0000000E+000, 3.7408616E-003
 4.4051638E-001, 0.0000000E+000, 5.5780835E-002, 2.2381949E-001, 4.3505907E-002, 0.0000000E+000, 0.0000000E+000,-3.4107104E+000,-3.1028097E+000,-3.0876041E+000, 0.0000000E+000, 3.8600471E-003
 4.4101143E-001, 0.0000000E+000, 5.5951825E-002, 2.2421571E-001, 5.0561058E-002, 0.0000000E+000, 0.0000000E+000,-3.4149994E+000,-3.1027267E+000,-3.0842708E+000, 0.0000000E+000, 3.8093149E-003
